country_code,country_name,year,population,net_migration,gdp_per_capita,life_expectancy,fertility_rate,region,income_level,capital,migration_rate,migration_type,pop_growth,gdp_category
LSO,Lesotho,2023,2311472,-5168.0,916.282976983803,57.375,2.694,Sub-Saharan Africa,Lower middle income,Maseru,-2.2358047166480923,Net Emigration,1.1093954359151503,Low Income
LSO,Lesotho,2024,2337423,-5107.0,971.90771824829,57.375,2.694,Sub-Saharan Africa,Lower middle income,Maseru,-2.1848848069005906,Net Emigration,1.1227044930676167,Low Income
LTU,Lithuania,2016,2877325,-30612.0,14934.2702840428,74.6707317073171,1.63,Europe & Central Asia,High income,Vilnius,-10.639048421711138,Net Emigration,,Upper Middle
LTU,Lithuania,2017,2842639,-28027.0,16800.1510246099,75.4804878048781,1.57,Europe & Central Asia,High income,Vilnius,-9.859500274217021,Net Emigration,-1.2054946869053729,Upper Middle
LTU,Lithuania,2018,2819200,-3459.0,19247.2315367967,75.6804878048781,1.53,Europe & Central Asia,High income,Vilnius,-1.2269438138479,Net Emigration,-0.8245507079864822,Upper Middle
LTU,Lithuania,2019,2811089,10665.0,19608.7943945553,76.2829268292683,1.43,Europe & Central Asia,High income,Vilnius,3.793903359160809,Net Immigration,-0.28770573212258954,Upper Middle
LTU,Lithuania,2020,2810369,19884.0,20428.6478157394,75.0292682926829,1.36,Europe & Central Asia,High income,Vilnius,7.075227487920626,Net Immigration,-0.025612849682099537,High Income
LTU,Lithuania,2021,2808380,19657.0,23870.4594851722,74.0365853658537,1.36,Europe & Central Asia,High income,Vilnius,6.999408911899387,Net Immigration,-0.07077362438883128,High Income
LTU,Lithuania,2022,2831639,72100.0,25085.784063499,75.6439024390244,1.27,Europe & Central Asia,High income,Vilnius,25.462285270120944,Net Immigration,0.8281998874796193,High Income
LTU,Lithuania,2023,2871585,44935.0,27786.0057829276,76.9878048780488,1.18,Europe & Central Asia,High income,Vilnius,15.648152501144839,Net Immigration,1.4107024235787025,High Income
LTU,Lithuania,2024,2888278,2617.0,29384.0189598663,76.9878048780488,1.18,Europe & Central Asia,High income,Vilnius,0.9060762156551412,Net Immigration,0.5813165899668737,High Income
LUX,Luxembourg,2016,582014,12760.0,106899.293549552,82.6853658536585,1.41,Europe & Central Asia,High income,Luxembourg,21.923871247083405,Net Immigration,,High Income
LUX,Luxembourg,2017,596336,9643.0,110193.213797228,82.0951219512195,1.39,Europe & Central Asia,High income,Luxembourg,16.17041399479488,Net Immigration,2.4607655485950453,High Income
LUX,Luxembourg,2018,607950,10145.0,116926.759593905,82.2951219512195,1.38,Europe & Central Asia,High income,Luxembourg,16.687227568056585,Net Immigration,1.9475597649647236,High Income
LUX,Luxembourg,2019,620001,10503.0,112696.649059674,82.6390243902439,1.34,Europe & Central Asia,High income,Luxembourg,16.940295257588296,Net Immigration,1.9822353811991045,High Income
LUX,Luxembourg,2020,630419,6967.0,116860.02817236,82.1439024390244,1.36,Europe & Central Asia,High income,Luxembourg,11.051380113860782,Net Immigration,1.6803198704518296,High Income
LUX,Luxembourg,2021,640064,8724.0,134965.815442152,82.5975609756098,1.38,Europe & Central Asia,High income,Luxembourg,13.62988701129887,Net Immigration,1.5299348528518442,High Income
LUX,Luxembourg,2022,653103,13194.0,123719.658915996,82.9463414634147,1.31,Europe & Central Asia,High income,Luxembourg,20.202020202020204,Net Immigration,2.0371400359963987,High Income
LUX,Luxembourg,2023,666430,5905.0,133230.619178899,83.3585365853659,1.25,Europe & Central Asia,High income,Luxembourg,8.860645529162852,Net Immigration,2.0405663425217657,High Income
LUX,Luxembourg,2024,677012,5677.0,137781.681659123,83.3585365853659,1.25,Europe & Central Asia,High income,Luxembourg,8.385375739277887,Net Immigration,1.5878636916105249,High Income
LVA,Latvia,2016,1959537,-12327.0,13838.5266823272,74.580487804878,1.74,Europe & Central Asia,High income,Riga,-6.290771748632458,Net Emigration,,Upper Middle
LVA,Latvia,2017,1942248,-7867.0,15132.4958333982,74.6292682926829,1.69,Europe & Central Asia,High income,Riga,-4.050461115161401,Net Emigration,-0.8823002576629047,Upper Middle
LVA,Latvia,2018,1927174,-4972.0,17252.1710428626,74.7829268292683,1.6,Europe & Central Asia,High income,Riga,-2.5799434820104463,Net Emigration,-0.7761109806780575,Upper Middle
LVA,Latvia,2019,1913822,-3416.0,17294.9751600969,75.3878048780488,1.61,Europe & Central Asia,High income,Riga,-1.784909986404169,Net Emigration,-0.6928279439220364,Upper Middle
LVA,Latvia,2020,1900449,-3147.0,17564.2321549354,75.1853658536585,1.55,Europe & Central Asia,High income,Riga,-1.6559244683756313,Net Emigration,-0.698758818740719,Upper Middle
LVA,Latvia,2021,1884490,-280.0,20261.8887788916,72.9804878048781,1.57,Europe & Central Asia,High income,Riga,-0.14858131377720232,Net Emigration,-0.8397489224914789,High Income
LVA,Latvia,2022,1879383,22027.0,20221.103686109,74.2780487804878,1.47,Europe & Central Asia,High income,Riga,11.720335876189154,Net Immigration,-0.27100170337863716,High Income
LVA,Latvia,2023,1883710,7966.0,22710.2637544197,75.6780487804878,1.36,Europe & Central Asia,High income,Riga,4.2288887355272315,Net Immigration,0.23023513568016796,High Income
LVA,Latvia,2024,1866124,-2225.0,23409.0845154775,75.6780487804878,1.36,Europe & Central Asia,High income,Riga,-1.192310907528117,Net Emigration,-0.9335831948654505,High Income
MAC,"Macao SAR, China",2016,652500,7676.0,68911.6755919628,83.2756097560976,1.138,East Asia & Pacific,High income,,11.763984674329501,Net Immigration,,High Income
MAC,"Macao SAR, China",2017,648400,8427.0,77570.9876166977,83.5268292682927,1.021,East Asia & Pacific,High income,,12.996607032695866,Net Immigration,-0.6283524904214577,High Income
MAC,"Macao SAR, China",2018,658900,8917.0,83588.2875009014,83.6780487804878,0.915,East Asia & Pacific,High income,,13.533161329488541,Net Immigration,1.6193707587908612,High Income
MAC,"Macao SAR, China",2019,672000,8967.0,81882.6964523869,83.9292682926829,0.899,East Asia & Pacific,High income,,13.34375,Net Immigration,1.9881620883290374,High Income
MAC,"Macao SAR, China",2020,685400,8842.0,36883.6652578543,84.1292682926829,0.841,East Asia & Pacific,High income,,12.900496060694485,Net Immigration,1.994047619047623,High Income
MAC,"Macao SAR, China",2021,682500,8572.0,44884.8961602393,83.7292682926829,0.756,East Asia & Pacific,High income,,12.55970695970696,Net Immigration,-0.42311059235482507,High Income
MAC,"Macao SAR, China",2022,677300,8748.0,36806.891255461,83.0804878048781,0.68,East Asia & Pacific,High income,,12.915989960135834,Net Immigration,-0.7619047619047636,High Income
MAC,"Macao SAR, China",2023,678800,8807.0,67216.3631112124,83.1804878048781,0.586,East Asia & Pacific,High income,,12.974366529169123,Net Immigration,0.22146759190904142,High Income
MAC,"Macao SAR, China",2024,687000,1620.0,72004.7437020733,83.1804878048781,0.586,East Asia & Pacific,High income,,2.3580786026200875,Net Immigration,1.2080141426045854,High Income
MAF,St. Martin (French part),2016,37175,-825.0,,79.885,2.643,Latin America & Caribbean,High income,Marigot,-22.19233355749832,Net Emigration,,
MAF,St. Martin (French part),2017,36837,-951.0,,78.762,2.657,Latin America & Caribbean,High income,Marigot,-25.81643456307517,Net Emigration,-0.9092131809011472,
MAF,St. Martin (French part),2018,36012,-1764.0,,80.029,2.725,Latin America & Caribbean,High income,Marigot,-48.983672109296904,Net Emigration,-2.239596058310933,
MAF,St. Martin (French part),2019,34267,-2682.0,19033.0649634889,80.078,2.791,Latin America & Caribbean,High income,Marigot,-78.26772113111741,Net Emigration,-4.845607019882259,Upper Middle
MAF,St. Martin (French part),2020,31786,-2853.0,19033.0649634889,80.085,2.829,Latin America & Caribbean,High income,Marigot,-89.75649657081735,Net Emigration,-7.240201943560864,Upper Middle
MAF,St. Martin (French part),2021,29961,-1209.0,21668.3776525323,80.206,2.804,Latin America & Caribbean,High income,Marigot,-40.35245819565435,Net Emigration,-5.741521424526519,High Income
MAF,St. Martin (French part),2022,28870,-1475.0,21668.3776525323,80.236,2.763,Latin America & Caribbean,High income,Marigot,-51.09109802563214,Net Emigration,-3.6414004873001615,High Income
MAF,St. Martin (French part),2023,27515,-1697.0,21668.3776525323,80.224,2.718,Latin America & Caribbean,High income,Marigot,-61.67544975467926,Net Emigration,-4.693453411846205,High Income
MAF,St. Martin (French part),2024,26129,-1424.0,21668.3776525323,80.224,2.718,Latin America & Caribbean,High income,Marigot,-54.498832714608284,Net Emigration,-5.03725240777757,High Income
MAR,Morocco,2016,35023457,-39302.0,3140.85546875,73.228,2.396,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Rabat,-1.1221622125994015,Net Emigration,,Lower Middle
MAR,Morocco,2017,35446392,-60472.0,3296.52661132813,73.608,2.375,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Rabat,-1.7060128432817647,Net Emigration,1.2075763965847308,Lower Middle
MAR,Morocco,2018,35839760,-88159.0,3501.69799804688,73.946,2.354,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Rabat,-2.45980999872767,Net Emigration,1.1097546966134075,Lower Middle
MAR,Morocco,2019,36210898,-91217.0,3508.09765625,74.245,2.342,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Rabat,-2.5190482710481246,Net Emigration,1.0355482291176,Lower Middle
MAR,Morocco,2020,36584208,-35474.0,3268.0302734375,73.133,2.32,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Rabat,-0.9696533542560222,Net Emigration,1.030932731908507,Lower Middle
MAR,Morocco,2021,36954442,-47902.0,3785.93627929688,73.385,2.288,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Rabat,-1.296244711258257,Net Emigration,1.012004961266344,Lower Middle
MAR,Morocco,2022,37329064,-38594.0,3463.1376953125,75.161,2.256,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Rabat,-1.033886089402081,Net Emigration,1.0137401073462282,Lower Middle
MAR,Morocco,2023,37712505,-39650.0,3813.72607421875,75.313,2.23,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Rabat,-1.0513753992210275,Net Emigration,1.0271915738364168,Lower Middle
MAR,Morocco,2024,38081173,-46802.0,4153.1943359375,75.313,2.23,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Rabat,-1.229006259864947,Net Emigration,0.9775749449685289,Lower Middle
MCO,Monaco,2016,37276,798.0,173604.753555915,85.63,2.578,Europe & Central Asia,High income,Monaco,21.407876381586007,Net Immigration,,High Income
MCO,Monaco,2017,37678,798.0,170663.375247872,85.878,2.418,Europe & Central Asia,High income,Monaco,21.179468124635065,Net Immigration,1.0784418929069561,High Income
MCO,Monaco,2018,38154,999.0,188298.315668437,86.084,2.485,Europe & Central Asia,High income,Monaco,26.183362163862242,Net Immigration,1.2633366951536606,High Income
MCO,Monaco,2019,38109,-198.0,193746.785647412,86.151,2.403,Europe & Central Asia,High income,Monaco,-5.19562308116193,Net Emigration,-0.11794307281018934,High Income
MCO,Monaco,2020,38050,999.0,176891.886538492,86.089,2.38,Europe & Central Asia,High income,Monaco,26.254927726675426,Net Immigration,-0.15481907161037922,High Income
MCO,Monaco,2021,38527,999.0,223823.363960226,85.113,2.122,Europe & Central Asia,High income,Monaco,25.929867365743505,Net Immigration,1.253613666228648,High Income
MCO,Monaco,2022,38931,995.0,226052.001905201,85.746,2.114,Europe & Central Asia,High income,Monaco,25.558038581079344,Net Immigration,1.0486152568328633,High Income
MCO,Monaco,2023,38956,88.0,256799.788612806,86.372,2.11,Europe & Central Asia,High income,Monaco,2.258958825341411,Net Immigration,0.06421617733940455,High Income
MCO,Monaco,2024,38631,110.0,288001.433369041,86.372,2.11,Europe & Central Asia,High income,Monaco,2.8474541171597942,Net Immigration,-0.8342745661772288,High Income
MDA,Moldova,2016,2803186,-51642.0,2847.08794770479,70.179,1.89,Europe & Central Asia,Upper middle income,Chisinau,-18.422609131181446,Net Emigration,,Lower Middle
MDA,Moldova,2017,2755189,-43871.0,3453.26727720294,70.375,1.81,Europe & Central Asia,Upper middle income,Chisinau,-15.923045569650577,Net Emigration,-1.7122302979538317,Lower Middle
MDA,Moldova,2018,2707203,-36085.0,4156.44981956646,70.236,1.81,Europe & Central Asia,Upper middle income,Chisinau,-13.329255323668008,Net Emigration,-1.7416591021523375,Lower Middle
MDA,Moldova,2019,2664224,-41233.0,4405.33418162155,70.181,1.78,Europe & Central Asia,Upper middle income,Chisinau,-15.476551521193413,Net Emigration,-1.5875795054896114,Lower Middle
MDA,Moldova,2020,2635130,-33405.0,4375.7788930524,69.914,1.77,Europe & Central Asia,Upper middle income,Chisinau,-12.676793934265103,Net Emigration,-1.0920252951703735,Lower Middle
MDA,Moldova,2021,2595809,-33405.0,5274.60582195352,68.991,1.751,Europe & Central Asia,Upper middle income,Chisinau,-12.868820471768146,Net Emigration,-1.4921844463081535,Upper Middle
MDA,Moldova,2022,2528654,89154.0,5744.29618434435,71.546,1.694,Europe & Central Asia,Upper middle income,Chisinau,35.25749272142412,Net Immigration,-2.587054748635209,Upper Middle
MDA,Moldova,2023,2457783,-18570.0,6799.58594644576,71.198,1.731,Europe & Central Asia,Upper middle income,Chisinau,-7.5555897326981265,Net Emigration,-2.8027163858716952,Upper Middle
MDA,Moldova,2024,2402306,-27088.0,7576.19589413326,71.198,1.731,Europe & Central Asia,Upper middle income,Chisinau,-11.275832470967478,Net Emigration,-2.2571968314533897,Upper Middle
MDG,Madagascar,2016,26099952,-2687.0,453.970714522463,63.431,4.285,Sub-Saharan Africa,Low income,Antananarivo,-0.10295038090491508,Net Emigration,,Low Income
MDG,Madagascar,2017,26788375,-2784.0,491.866848718929,63.433,4.259,Sub-Saharan Africa,Low income,Antananarivo,-0.10392567671611287,Net Emigration,2.637640866159452,Low Income
MDG,Madagascar,2018,27494926,-2887.0,500.45718552916,63.491,4.246,Sub-Saharan Africa,Low income,Antananarivo,-0.10500119185627195,Net Emigration,2.6375284055117243,Low Income
MDG,Madagascar,2019,28219554,-2976.0,499.818837622534,63.504,4.221,Sub-Saharan Africa,Low income,Antananarivo,-0.10545878932034149,Net Emigration,2.635497182280111,Low Income
MDG,Madagascar,2020,28953556,-1480.0,450.771615201509,62.706,4.17,Sub-Saharan Africa,Low income,Antananarivo,-0.0511163464688068,Net Emigration,2.6010403991501674,Low Income
MDG,Madagascar,2021,29691083,-1480.0,483.469463351195,62.516,4.104,Sub-Saharan Africa,Low income,Antananarivo,-0.04984661556467981,Net Emigration,2.547276058249981,Low Income
MDG,Madagascar,2022,30437261,-1487.0,503.51453347296,63.068,4.036,Sub-Saharan Africa,Low income,Antananarivo,-0.048854593059474045,Net Emigration,2.5131383722176714,Low Income
MDG,Madagascar,2023,31195932,-1487.0,508.718427705591,63.632,3.972,Sub-Saharan Africa,Low income,Antananarivo,-0.047666471384794656,Net Emigration,2.492573165502643,Low Income
MDG,Madagascar,2024,31964956,-1795.0,544.987501003384,63.632,3.972,Sub-Saharan Africa,Low income,Antananarivo,-0.05615524701488717,Net Emigration,2.4651419294028365,Low Income
MDV,Maldives,2016,443308,9421.0,9947.80744731739,78.913,1.903,South Asia,Upper middle income,Male,21.251590316439135,Net Immigration,,Upper Middle
MDV,Maldives,2017,458287,9555.0,10509.628805812,79.228,1.798,South Asia,Upper middle income,Male,20.849380410092365,Net Immigration,3.378914885361861,Upper Middle
MDV,Maldives,2018,473099,9637.0,11423.2838427029,79.433,1.71,South Asia,Upper middle income,Male,20.369943711569885,Net Immigration,3.232035820348389,Upper Middle
MDV,Maldives,2019,487731,9648.0,11740.2724029785,79.707,1.64,South Asia,Upper middle income,Male,19.781395892407904,Net Immigration,3.0927987588221573,Upper Middle
MDV,Maldives,2020,502118,9642.0,7393.8886543933,78.713,1.613,South Asia,Upper middle income,Male,19.202657542649337,Net Immigration,2.9497817444452012,Upper Middle
MDV,Maldives,2021,516154,9412.0,10176.143882547,78.052,1.599,South Asia,Upper middle income,Male,18.234867888265903,Net Immigration,2.79535885986959,Upper Middle
MDV,Maldives,2022,524106,-2674.0,11786.0191492983,80.76,1.583,South Asia,Upper middle income,Male,-5.1020213468267865,Net Emigration,1.5406254722427848,Upper Middle
MDV,Maldives,2023,525994,-2877.0,12587.6126038651,81.041,1.575,South Asia,Upper middle income,Male,-5.469644140427457,Net Emigration,0.360232472057187,Upper Middle
MDV,Maldives,2024,527799,-2421.0,13379.3513577224,81.041,1.575,South Asia,Upper middle income,Male,-4.586973450120216,Net Emigration,0.34315980790655676,Upper Middle
MEX,Mexico,2016,122251351,-304472.0,9097.92397674769,74.376,2.086,Latin America & Caribbean,Upper middle income,Mexico City,-2.4905409838783705,Net Emigration,,Upper Middle
MEX,Mexico,2017,123400057,-227499.0,9649.27816772402,74.261,2.041,Latin America & Caribbean,Upper middle income,Mexico City,-1.8435890998008209,Net Emigration,0.9396264258870968,Upper Middle
MEX,Mexico,2018,124573711,-175356.0,10084.7937562021,74.301,2.03,Latin America & Caribbean,Upper middle income,Mexico City,-1.4076485206417266,Net Emigration,0.9510968054091018,Upper Middle
MEX,Mexico,2019,125762982,-169628.0,10369.5553585271,74.53,2.02,Latin America & Caribbean,Upper middle income,Mexico City,-1.3487911729065074,Net Emigration,0.9546725311891935,Upper Middle
MEX,Mexico,2020,126799054,-147456.0,8841.27075039868,70.449,1.99,Latin America & Caribbean,Upper middle income,Mexico City,-1.1629108841774167,Net Emigration,0.8238290660124381,Upper Middle
MEX,Mexico,2021,127648148,-122791.0,10314.0506722115,69.75,1.97,Latin America & Caribbean,Upper middle income,Mexico City,-0.9619489348172916,Net Emigration,0.6696374879894718,Upper Middle
MEX,Mexico,2022,128613117,-108438.0,11405.7940473759,73.973,1.94,Latin America & Caribbean,Upper middle income,Mexico City,-0.8431332863194662,Net Emigration,0.755960047301274,Upper Middle
MEX,Mexico,2023,129739759,-101044.0,13860.9597809326,75.069,1.91,Latin America & Caribbean,Upper middle income,Mexico City,-0.7788206235222003,Net Emigration,0.8759930761961021,Upper Middle
MEX,Mexico,2024,130861007,-104581.0,14185.7812248529,75.069,1.91,Latin America & Caribbean,Upper middle income,Mexico City,-0.7991761824055045,Net Emigration,0.8642285207266287,Upper Middle
